source,area,iso,adm_id,id,sex,age2,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
DHS,Western Asia,IRQ,Nenava,12,1,30,71540,77489.17253,83438.77013,86453.64451,89292.62228,92115.29303,90703.95765,103605.2985,102766.8879,101714.3202,100469.2934,83923.36306,87205.61271,86148.9235,85025.40752,83830.00108,82360.60832,80814.53838,79129.58358,77227.88707,75074.8389
DHS,Western Asia,IRQ,Nenava,12,1,35,57266,60395.79265,63525.90146,68785.91221,73782.12563,78151.44037,75966.783,84297.74549,84055.32873,83653.59558,83328.35857,76746.91048,76833.1628,76691.00569,76260.60138,75448.17436,74161.85434,72570.55955,70763.07093,68858.2615,66914.25779
DHS,Western Asia,IRQ,Nenava,12,1,4,176224,192489.4653,208755.036,212478.6219,216040.0886,220035.3588,218037.7237,193049.6268,191745.9216,190807.7299,190045.3218,187079.213,195078.8238,193449.1613,191104.4273,188000.6389,184700.3662,180209.0616,174819.9085,168865.4161,162568.3786
DHS,Western Asia,IRQ,Nenava,12,1,40,44160,46025.60638,47890.83523,50521.03003,53807.23387,57627.81908,55717.52647,56014.78723,58464.49823,60526.33186,62002.47507,61593.36557,60919.28936,61000.24318,60865.92716,60595.63066,60037.17856,59321.25915,58405.15418,57230.68349,55782.03588
DHS,Western Asia,IRQ,Nenava,12,1,45,34844,33849.18949,32854.51057,31974.44544,31308.24344,31318.67096,31313.4572,34638.95981,35150.43819,36075.11882,37330.97716,44649.06152,44170.72058,46291.454,48009.35286,49092.03665,49488.31585,49335.80108,48776.98758,48011.86892,47143.53423
DHS,Western Asia,IRQ,Nenava,12,1,5,199969,202097.7875,204226.4789,210051.8794,215786.8645,220909.744,218348.3042,212083.4363,208556.1809,204978.7612,202067.0595,203929.5149,198806.3538,197523.7776,196120.8576,193968.6695,191245.9835,187969.2296,184083.1508,179527.8532,174229.5789
DHS,Western Asia,IRQ,Nenava,12,1,50,27087,26106.23079,25125.69449,28083.71214,30497.66842,31851.98536,31174.82689,32866.44629,30739.1309,28979.47582,27986.94217,33302.09188,27930.8435,28471.8034,29298.12542,30295.22578,31333.25823,32512.60463,33608.8376,34355.72393,34626.42108
DHS,Western Asia,IRQ,Nenava,12,1,55,20322,20439.26888,20556.2201,20112.06723,20236.29347,21234.5982,20735.44583,24044.2809,25880.53778,27085.3505,27310.78217,35813.3285,29146.64457,27329.26064,25821.65011,24928.41584,24371.59469,24184.65551,24296.79961,24621.68184,25081.98816
DHS,Western Asia,IRQ,Nenava,12,1,60,14468,15906.31132,17344.99768,17987.35901,18445.44921,18629.29163,18537.37042,17005.6757,15990.695,15517.40954,15773.11483,19334.76995,18513.28439,19973.44716,20883.14353,20960.29554,20279.11221,19060.03163,17651.47913,16470.30964,15700.64952
DHS,Western Asia,IRQ,Nenava,12,1,65,16733,18326.72258,19920.24182,20490.80213,21133.07544,21860.87043,21496.97293,13787.1548,13729.3494,13535.91623,13170.21891,13887.97105,13548.34695,12727.38213,12354.75469,12544.7516,13043.55661,13936.87279,14831.08632,15268.77049,15087.10721
DHS,Western Asia,IRQ,Nenava,12,1,70,10407,10297.44087,10187.39232,10518.39129,10864.28396,11214.06858,11039.17627,11405.6532,11246.70394,11143.27113,11108.76561,9163.456879,11211.46274,11171.0516,10990.38914,10630.03321,10015.88,9252.173684,8567.978912,8223.175833,8282.371956
DHS,Western Asia,IRQ,Nenava,12,1,75,2999,3697.753911,4396.260468,4454.222158,4537.013835,4649.421243,4593.217539,6675.6561600000005,6584.799845,6500.93205,6428.005456,8002.285312,9247.883987,9105.051402,8990.622595,8906.305966,8788.077769,8701.744135,8572.765468,8307.258766,7893.852721
DHS,Western Asia,IRQ,Nenava,12,1,80,4941,4842.27725,4743.283305,4786.795781,4748.123039,4630.290403,4689.206721,8451.866432,8235.32686,7913.286645,7507.232482,6204.853654,4850.956238,4783.038312,4643.141802,4438.261338,4493.563186,4462.975262,4357.058463,4192.514721,3982.101806
DHS,Western Asia,IRQ,Qadisiya,13,2,1,11565,12618.41426,13671.63267,13896.59648,14176.64687,14570.60268,14373.62477,17196.12063,17855.37163,18543.64376,19219.85203,18489.32775,20344.65251,20822.80744,21240.24806,21583.87198,21890.22594,22125.44177,22325.09664,22539.40832,22804.83203
DHS,Western Asia,IRQ,Qadisiya,13,2,10,52196,51965.75516,51735.96582,53400.45148,55131.6036,56972.3131,56051.95835,62247.96612,63873.79983,65564.65154,67237.44174,69389.36094,70471.46437,71809.98649,73234.28538,74853.16745,76710.59236,78771.25094,80980.36107,83258.59481,85559.47761
DHS,Western Asia,IRQ,Qadisiya,13,2,15,44591,44532.57141,44474.24259,45994.58202,47539.19502,49066.48304,48302.83903,53345.20517,54236.98395,55359.6575,56780.56395,60266.51884,61340.05257,63351.3621,65240.91086,66888.4689,68311.94183,69546.5707,70712.88675,72005.34096,73546.47107
DHS,Western Asia,IRQ,Qadisiya,13,2,20,37599,38234.00527,38868.89381,40043.49745,41241.82414,42494.85637,41868.34025,49424.48053,50251.52618,51195.87805,52287.17915,49960.68114,50770.15801,52203.62507,53690.87638,55215.96568,56701.11514,58269.01072,59842.81253,61307.9592,62606.99277
DHS,Western Asia,IRQ,Qadisiya,13,2,25,32941,35458.11902,37975.48565,39532.50985,41019.85171,42403.03737,41711.44454,40380.26253,40829.82742,41359.49923,42052.13374,36435.5005,39391.39665,40625.91922,41878.33728,43087.4345,44157.88396,45188.46044,46207.89345,47268.36189,48401.08035
DHS,Western Asia,IRQ,Qadisiya,13,2,30,25306,27710.11869,30114.45902,31475.58798,32796.64199,34135.73071,33466.18635,32830.45982,33569.77721,34288.36872,34991.58258,37351.34094,40151.33668,41138.63589,42185.89271,43299.28817,44370.68628,45512.92198,46696.53969,47875.72379,49025.88991
DHS,Western Asia,IRQ,Qadisiya,13,2,35,17623,18784.3295,19946.12572,21786.65671,23575.7495,25195.03675,24385.39312,30057.8536,30896.37383,31731.91933,32656.5326,31516.67791,32640.77744,33790.97148,34912.0186,35957.23044,36864.92831,37710.46665,38530.86015,39387.0511,40318.64747
DHS,Western Asia,IRQ,Qadisiya,13,2,4,44245,48861.72765,53477.97241,54908.12156,56322.11415,57876.29764,57099.2059,61636.1053,63109.19095,64808.49119,66689.68156,66982.59246,72256.81222,74315.59893,76278.5395,78118.46648,80049.28475,81646.00632,82994.59442,84216.07824,85404.40079
DHS,Western Asia,IRQ,Qadisiya,13,2,40,11818,12447.00151,13076.32369,13915.17977,14951.3548,16156.07011,15553.71245,17505.88932,18835.36192,20123.13156,21297.35904,27138.60325,27767.74654,28837.78077,29896.68263,30985.09503,32020.42651,33073.93134,34121.43063,35123.70898,36062.48709
DHS,Western Asia,IRQ,Qadisiya,13,2,45,14997,14712.28481,14427.80119,14164.18343,13991.69983,14121.43286,14056.56635,12464.58477,13038.9906,13809.89791,14764.46009,20047.86274,20517.40735,22301.45921,24031.27427,25581.42666,26897.48669,28031.08013,29039.77325,30027.71174,31058.86925
DHS,Western Asia,IRQ,Qadisiya,13,2,5,60341,61609.75325,62878.02997,65237.42675,67611.17931,69834.82401,68723.00166,73832.64899,74845.38374,75913.72233,77316.54859,78781.0246,79451.85661,81872.42132,84461.83744,86962.31481,89430.80564,91886.18136,94292.70147,96603.1432,98757.74922
DHS,Western Asia,IRQ,Qadisiya,13,2,50,11243,10941.45558,10640.40128,11997.14254,13143.5657,13849.90305,13496.73437,13118.8934,12648.42047,12305.65414,12278.21245,11367.64498,9863.142091,10427.75157,11148.95143,12001.37888,12946.66249,14043.41251,15211.6029,16334.8809,17342.60573
DHS,Western Asia,IRQ,Qadisiya,13,2,55,7400,7518.430642,7637.040144,7537.405847,7651.021341,8100.207719,7875.61453,11719.08387,13003.35506,14043.84584,14630.23312,12980.24112,10928.45806,10627.78277,10433.19365,10485.53804,10692.40258,11091.74515,11676.41832,12430.07273,13338.52447
DHS,Western Asia,IRQ,Qadisiya,13,2,60,5789,6434.798716,7080.923616,7407.410965,7663.224164,7808.764024,7735.994094,8525.295594,8263.86375,8275.695441,8690.970115,9632.218489,9541.200887,10676.20868,11597.87416,12118.32747,12228.96032,12015.25068,11659.79514,11428.96653,11476.5854
DHS,Western Asia,IRQ,Qadisiya,13,2,65,4312,4774.343826,5237.076572,5434.212925,5654.102158,5901.087603,5777.59488,6751.137228,6930.307371,7051.145331,7088.111098,6272.306731,6330.04863,6167.430754,6220.39287,6575.193191,7130.792421,7964.815583,8881.451502,9605.288942,9997.748779
DHS,Western Asia,IRQ,Qadisiya,13,2,70,4781,4777.513214,4774.492884,4972.75332,5181.696325,5396.320319,5289.008322,3641.545821,3701.614049,3784.844476,3898.222809,4046.411703,5121.595284,5292.751434,5410.27076,5447.576213,5353.688783,5169.831729,5016.624756,5057.876086,5366.278597
DHS,Western Asia,IRQ,Qadisiya,13,2,75,3051,3807.293194,4563.33751,4663.955772,4792.65215,4955.281889,4873.967019,3952.512309,4019.037933,4094.72389,4183.027759,2730.573255,3264.483102,3333.488149,3419.989485,3526.918121,3629.835748,3757.232004,3878.673684,3948.34797,3952.17874
DHS,Western Asia,IRQ,Qadisiya,13,2,80,3740,3702.030993,3663.563337,3729.519763,3732.099672,3672.00415,3702.051911,2966.277771,2979.478722,2954.512377,2895.838219,4005.2931,3239.383514,3312.70934,3341.257215,3324.861789,3511.129873,3645.433182,3729.225519,3769.599723,3771.576112
DHS,Western Asia,IRQ,Qadisiya,13,1,1,13289,14499.609,15709.84468,15968.34683,16290.14805,16742.8361,16516.49207,20243.08858,21019.15178,21829.37835,22625.40346,20976.04702,23080.90338,23623.3677,24096.95192,24486.79148,24834.34847,25101.19963,25327.70705,25570.84254,25871.96437
DHS,Western Asia,IRQ,Qadisiya,13,1,10,56043,55796.75999,55550.03018,57337.22459,59196.00022,61172.40999,60184.2051,61080.22989,62675.56389,64334.69619,65976.1058,72116.64871,73241.28327,74632.41482,76112.69452,77795.20533,79725.63469,81867.28564,84163.22291,86531.00061,88922.31759
DHS,Western Asia,IRQ,Qadisiya,13,1,15,47878,47815.58915,47752.96023,49385.38169,51043.86622,52683.74855,51863.80738,52344.47965,53219.52916,54321.142,55715.39305,62635.24133,63750.96936,65841.33165,67805.14746,69517.46131,70996.8826,72280.03747,73492.19455,74835.44753,76437.1504
DHS,Western Asia,IRQ,Qadisiya,13,1,20,34810,35397.77308,35985.56503,37073.03553,38182.46929,39342.55049,38762.50989,49131.70735,49953.85387,50892.61174,51977.44835,51382.64701,52215.16296,53689.42894,55219.00995,56787.50588,58314.92522,59927.44577,61546.04065,63052.88789,64388.89415
DHS,Western Asia,IRQ,Qadisiya,13,1,25,30497,32827.80452,35158.43067,36599.95344,37976.96298,39257.5427,38617.25284,40141.0641,40587.96593,41114.50015,41803.03174,37472.51675,40512.54273,41782.2019,43070.26592,44313.77609,45414.69236,46474.60081,47523.04861,48613.69978,49778.65733
DHS,Western Asia,IRQ,Qadisiya,13,1,30,23429,25654.55768,27880.54193,29140.70114,30363.7582,31603.51214,30983.63517,32635.98376,33370.9217,34085.25652,34784.30479,38414.42356,41294.11195,42309.51136,43386.57489,44531.65948,45633.5514,46808.29707,48025.60254,49238.34824,50421.25003
DHS,Western Asia,IRQ,Qadisiya,13,1,35,16315,17390.89139,18466.50454,20170.50333,21826.87964,23326.04673,22576.46318,29879.80148,30713.35462,31543.95064,32463.08682,32413.69611,33569.78942,34752.71994,35905.67397,36980.63431,37914.1668,38783.77061,39627.5139,40508.07349,41466.18468
DHS,Western Asia,IRQ,Qadisiya,13,1,4,50842,56146.19486,61450.64459,63094.00508,64718.80034,66504.68662,65611.74348,72557.36141,74291.46203,76291.86003,78506.37713,75991.40582,81974.98095,84310.66386,86537.60982,88624.99749,90815.50087,92626.97325,94156.9395,95542.70659,96890.8524
DHS,Western Asia,IRQ,Qadisiya,13,1,40,10941,11523.67197,12106.31048,12882.93948,13842.25013,14957.5986,14399.92436,17402.19061,18723.78789,20003.92923,21171.201,27911.01401,28558.06378,29658.55301,30747.59302,31866.98348,32931.78226,34015.27162,35092.58452,36123.38942,37088.88675
DHS,Western Asia,IRQ,Qadisiya,13,1,45,13292,13039.88997,12787.74456,12554.09311,12401.21631,12516.20214,12458.70923,10868.62583,11369.48504,12041.68577,12874.02631,17404.82381,17812.46532,19361.31413,20863.07652,22208.86234,23351.41769,24335.5622,25211.27281,26068.965,26964.17837
DHS,Western Asia,IRQ,Qadisiya,13,1,5,64790,66151.7302,67513.50647,70046.84203,72595.59171,74983.16732,73789.37952,72447.59074,73441.32717,74489.62433,75866.13438,81877.44345,82574.64193,85090.3448,87781.53564,90380.29208,92945.80477,95497.68687,97998.79313,100400.0447,102639.3357
DHS,Western Asia,IRQ,Qadisiya,13,1,50,9965,9697.703567,9430.87112,10633.38704,11649.49243,12275.53804,11962.51523,11439.15712,11028.92331,10730.0446,10706.11653,9868.975088,8562.82051,9052.993887,9679.11332,10419.15976,11239.82054,12191.97894,13206.15927,14181.34829,15056.21826
DHS,Western Asia,IRQ,Qadisiya,13,1,55,6559,6663.785373,6768.912134,6680.603603,6781.304042,7179.429895,6980.366968,10218.57848,11338.41225,12245.67914,12756.98569,11268.97228,9487.689006,9226.653685,9057.718497,9103.161994,9282.754242,9629.448907,10137.04085,10791.33614,11580.02083
DHS,Western Asia,IRQ,Qadisiya,13,1,60,5131,5703.333528,6276.01124,6565.385675,6792.119729,6921.115584,6856.617656,7433.721189,7205.762942,7216.079709,7578.182831,8362.341054,8283.322889,9268.69529,10068.85167,10520.69026,10616.73768,10431.20276,10122.60921,9922.212226,9963.553195
DHS,Western Asia,IRQ,Qadisiya,13,1,65,3821,4231.628124,4641.760484,4816.487685,5011.381371,5230.29115,5120.83626,5886.725135,6042.954426,6148.320357,6180.553046,5445.388115,5495.517527,5354.338614,5400.318393,5708.343101,6190.694104,6914.762619,7710.552517,8338.961803,8679.68113
DHS,Western Asia,IRQ,Qadisiya,13,1,70,4237,4234.437237,4231.760238,4407.483744,4592.675496,4782.902459,4687.788977,3175.284192,3227.661315,3300.234962,3399.096392,3512.947173,4446.382373,4594.973906,4696.999901,4729.387136,4647.877491,4488.259497,4355.250787,4391.063688,4658.807509
DHS,Western Asia,IRQ,Qadisiya,13,1,75,2704,3374.505386,4044.607605,4133.788251,4247.855279,4391.998349,4319.926814,3446.434693,3504.44241,3570.437576,3647.435065,2370.584187,2834.105258,2894.012925,2969.110232,3061.941777,3151.291111,3261.891897,3367.323138,3427.811813,3431.137549
DHS,Western Asia,IRQ,Qadisiya,13,1,80,3315,3281.208693,3247.113785,3305.572722,3307.859364,3254.595102,3281.227233,2586.477111,2597.987819,2576.218152,2525.056603,3477.2495,2812.314711,2875.97352,2900.757745,2886.523834,3048.234996,3164.832234,3237.577687,3272.629099,3274.344929
DHS,Western Asia,IRQ,Salaheldeen,14,2,1,15077,17139.49214,19202.34316,20176.75122,21238.67307,22485.421,21862.04703,25175.84738,25348.07344,25496.18301,25562.05395,26488.63111,28139.40813,27755.20862,27234.75022,26569.7775,25815.17663,24939.2104,23993.64482,23038.08406,22106.37923
DHS,Western Asia,IRQ,Salaheldeen,14,2,10,65845,68081.70772,70318.03138,75028.80313,79927.23343,85080.03452,82503.63397,87031.49613,86595.73149,86088.97137,85399.34848,85372.74429,83707.80199,82201.17361,80642.91549,79132.83115,77690.54238,76251.15929,74743.00373,73083.76026,71227.3559
DHS,Western Asia,IRQ,Salaheldeen,14,2,15,55430,57496.90574,59564.27151,63678.51067,67912.40502,72202.43867,70057.42185,81232.11733,80084.8494,79168.47073,78546.01898,76154.53011,74832.46797,74480.47067,73784.48844,72625.82163,71056.32302,69142.91912,67032.07876,64915.70845,62883.08214
DHS,Western Asia,IRQ,Salaheldeen,14,2,20,46953,49624.45541,52296.04714,55693.90014,59186.75934,62819.24472,61003.00203,63894.32078,62992.93582,62155.79394,61405.52518,63414.5052,62214.99357,61649.2416,60993.86702,60220.60256,59243.17433,58190.25449,56981.87532,55519.11958,53769.43158
DHS,Western Asia,IRQ,Salaheldeen,14,2,25,33520,37577.68408,41635.09719,44804.28808,47970.06925,51079.0575,49524.56338,54311.06149,53249.94283,52242.13325,51380.61318,49595.87423,51766.46125,51450.64574,51019.43665,50395.48321,49478.3863,48395.02404,47184.72894,45904.66426,44578.78321
DHS,Western Asia,IRQ,Salaheldeen,14,2,30,27755,31670.51846,35586.00865,38449.17386,41338.39458,44320.33968,42829.36713,43397.0052,43028.25191,42565.339,42018.29954,40628.34228,42164.71806,41633.18252,41069.13602,40469.12632,39728.80603,38950.22561,38104.13334,37153.84035,36082.84182
DHS,Western Asia,IRQ,Salaheldeen,14,2,35,21942,24350.05788,26757.92519,30212.97008,33734.89826,37136.29232,35435.59529,35713.68296,35596.44556,35407.84485,35248.35369,36390.58035,36386.08507,36300.78736,36078.5377,35674.258,35038.73389,34258.06344,33375.03551,32446.47098,31499.73117
DHS,Western Asia,IRQ,Salaheldeen,14,2,4,57972,66732.53133,75493.02283,80126.72937,84806.83277,89768.15232,87287.49254,84300.60465,83697.12931,83244.18196,82860.24975,87291.4795,90910.69709,90106.62086,88968.79109,87474.96523,85872.44347,83713.82823,81137.98033,78301.55174,75308.23971
DHS,Western Asia,IRQ,Salaheldeen,14,2,40,16121,17670.3703,19219.34002,21142.21944,23439.77121,26090.24752,24765.00937,28399.78169,29629.69913,30658.63871,31386.91771,30342.42457,29972.96548,29997.94081,29916.52931,29767.04943,29469.74407,29093.83449,28619.00331,28017.45044,27281.66102
DHS,Western Asia,IRQ,Salaheldeen,14,2,45,14801,15071.46546,15341.85702,15569.62924,15869.68383,16498.56642,16184.12512,17380.18502,17629.62201,18083.9595,18701.92207,24190.45104,23901.47235,25036.63656,25952.43452,26522.88817,26716.16086,26611.42144,26286.55001,25850.18033,25357.93419
DHS,Western Asia,IRQ,Salaheldeen,14,2,5,72111,76535.30717,80959.46689,86830.936,92855.4155,98793.96567,95824.69059,92479.19692,90904.01544,89298.12995,87975.1774,97433.68157,94867.58088,94208.90185,93491.78062,92414.20817,91046.04688,89410.81336,87484.28574,85240.14869,82643.94037
DHS,Western Asia,IRQ,Salaheldeen,14,2,50,10790,10896.42722,11002.76721,12824.21184,14496.96636,15735.49153,15116.22894,19245.34879,17992.32662,16953.51543,16362.7321,16368.47092,13711.31749,13969.95813,14368.02421,14848.71676,15345.53022,15909.72294,16431.49478,16781.04628,16896.79382
DHS,Western Asia,IRQ,Salaheldeen,14,2,55,8246,8707.527817,9169.103753,9354.760233,9798.085843,10685.32244,10241.70414,13359.74023,14374.15161,15035.46565,15151.22301,16499.66298,13411.50425,12569.03113,11869.57039,11452.57649,11188.04175,11092.88601,11134.39037,11272.79052,11472.35158
DHS,Western Asia,IRQ,Salaheldeen,14,2,60,5393,6250.255777,7107.553332,7686.092463,8204.682138,8611.963469,8408.322803,8815.140634,8285.627338,8036.200741,8163.570523,8178.812408,7821.557636,8434.275733,8813.892158,8841.516732,8547.515964,8026.923289,7427.100935,6923.669619,6593.69659
DHS,Western Asia,IRQ,Salaheldeen,14,2,65,4149,4789.557024,5429.930288,5824.396446,6253.008144,6722.441853,6487.724999,8544.322909,8505.026333,8380.826713,8149.356677,6416.126483,6251.424104,5869.711142,5694.93618,5779.287682,6004.403722,6410.231403,6815.442547,7010.056452,6919.905958
DHS,Western Asia,IRQ,Salaheldeen,14,2,70,4105,4260.741712,4416.824758,4755.418918,5112.989357,5484.920049,5298.954703,6488.4436239999995,6395.409241,6333.288516,6309.769696,3582.798605,4378.081816,4360.142123,4287.42708,4144.534989,3902.041757,3601.480687,3332.179815,3195.111121,3214.977134
DHS,Western Asia,IRQ,Salaheldeen,14,2,75,1463,1910.366853,2357.602266,2490.871479,2641.09408,2812.846137,2726.970108,3381.968676,3334.578177,3290.390554,3251.465793,3352.991928,3870.075064,3808.416256,3758.623846,3721.296037,3669.037175,3629.936627,3572.945596,3459.071581,3283.731188
DHS,Western Asia,IRQ,Salaheldeen,14,2,80,1890,1941.991948,1994.199719,2098.586169,2166.896626,2196.128622,2181.512624,3174.681164,3092.082231,2969.618018,2815.494522,4128.86348,3223.924603,3177.2133,3082.702031,2945.031775,2979.405241,2956.635025,2883.89439,2772.406516,2630.700707
DHS,Western Asia,IRQ,Salaheldeen,14,1,1,14900,16938.6345,18977.31098,19940.29996,20989.77715,22221.91444,21605.8458,27813.30441,28003.57311,28167.19885,28239.97052,26049.39284,27672.79644,27294.96779,26783.1397,26129.19365,25387.10569,24525.66485,23595.77877,22656.06326,21739.8081
